,x,y
1048,-1.7890625,4.0935674
1049,-1.78125,3.4883723
1050,-1.78125,3.4883723
1051,-1.7734375,2.2988505
1052,-1.7734375,2.2988505
1053,-1.765625,1.7142856
1054,-1.765625,1.7142856
1055,-1.7578125,0.56497175
1056,-1.7578125,0.56497175
1057,-1.7578125,0.56497175
1058,-1.75,0.0
1059,-1.75,0.0
1060,-1.7421875,-0.5586592
1061,-1.7421875,-0.5586592
1062,-1.734375,-1.6574585
1063,-1.734375,-1.6574585
1064,-1.7265625,-2.1978023
1065,-1.7265625,-2.1978023
1066,-1.71875,-3.2608695
1067,-1.71875,-3.2608695
1068,-1.7109375,-3.7837837
1069,-1.7109375,-3.7837837
1070,-1.703125,-4.3010755
1071,-1.703125,-4.3010755
1072,-1.6953125,-5.319149
1073,-1.6953125,-5.319149
1074,-1.6953125,-5.319149
1075,-1.6875,-5.820106
1076,-1.6875,-5.820106
1077,-1.6796875,5.5628276
1078,-1.6796875,5.5628276
1079,-1.671875,5.0130205
1080,-1.671875,5.0130205
1081,-1.6640625,3.9304123
1082,-1.6640625,3.9304123
1083,-1.65625,3.3974361
1084,-1.65625,3.3974361
1085,-1.6484375,2.3477159
1086,-1.6484375,2.3477159
1087,-1.640625,1.3190955
